id,title,subtitle,authors,publisher,published_date,category,distribution_expense
9781790000000,Artificial Intelligence for Big Data,Complete guide to automating Big Data solutions using Artificial Intelligence techniques,"Anand Deshpande, Manish Kumar",Packt Publishing Ltd,22/5/18,deep learning,4.22
9789810000000,Soft Computing and Signal Processing,"Proceedings of 3rd ICSCSP 2020, Volume 1","V. Sivakumar Reddy, V. Kamakshi Prasad, Jiacun Wang, K. T. V. Reddy",Springer Nature,20/5/21,deep learning,3.19
9783320000000,Mining Over Air: Wireless Communication Networks Analytics,,"Ye Ouyang, Mantian Hu, Alexis Huet, Zhongyuan Li",Springer,27/7/18,deep learning,6.9
9789390000000,Natural Computing with Python,Learn to implement genetic and evolutionary algorithms to solve problems in a pythonic way,Giancarlo Zaccone,BPB Publications,17/9/19,deep learning,7.3
9781000000000,Data Analytics and AI,,Jay Liebowitz,CRC Press,6/8/20,deep learning,4.55
9783320000000,Machine Learning for Text,,Charu C. Aggarwal,Springer,19/3/18,deep learning,5.6
9781790000000,Introduction to Biomedical Data Science,,"Robert Hoyt, Robert Muenchen",Lulu.com,25/11/19,deep learning,4.22
9780130000000,Handbook of Neural Computation,,"Pijush Samui, Sanjiban Sekhar Roy, Valentina E. Balas",Academic Press,18/7/17,deep learning,3.19
9781100000000,The Singularity Is Near,When Humans Transcend Biology,Ray Kurzweil,Penguin,22/9/05,deep learning,6.9
9783030000000,"Computer Safety, Reliability, and Security","40th International Conference, SAFECOMP 2021, York, UK, September 8–10, 2021, Proceedings","Ibrahim Habli, Mark Sujan, Friedemann Bitsch",Springer Nature,25/8/21,deep learning,7.3
9781120000000,Professional CUDA C Programming,,"John Cheng, Max Grossman, Ty McKercher",John Wiley & Sons,9/9/14,deep learning,4.55
9781260000000,Applied Machine Learning,,M GOPAL,McGraw Hill Professional,7/6/19,deep learning,5.6
9783040000000,Document Image Processing,,"Ergina Kavallieratou, Laurence Likforman-Sulem",MDPI,3/10/18,deep learning,4.22
9783040000000,Sensor Signal and Information Processing II,,"Wai Lok Woo , Bin Gao",MDPI,29/12/20,deep learning,3.19
9780320000000,"Robotic Urology: The Next Frontier, An Issue of Urologic Clinics",,"Jim C. Hu, Jonathan Shoag",Elsevier Health Sciences,25/11/20,deep learning,6.9
9781790000000,Practical Convolutional Neural Networks,Implement advanced deep learning models using Python,"Mohit Sewak, Md. Rezaul Karim, Pradeep Pujari",Packt Publishing Ltd,27/2/18,deep learning,7.3
9781620000000,Math for Programmers,"3D graphics, machine learning, and simulations with Python",Paul Orland,Manning Publications,12/1/21,deep learning,4.55
9781450000000,Introduction to Machine Learning with Python,A Guide for Data Scientists,"Andreas C. Müller, Sarah Guido","""O'Reilly Media, Inc.""",26/9/16,deep learning,5.6
9781490000000,Practical Natural Language Processing,A Comprehensive Guide to Building Real-World NLP Systems,"Sowmya Vajjala, Bodhisattwa Majumder, Anuj Gupta, Harshit Surana",O'Reilly Media,17/6/20,deep learning,4.22
9783320000000,Deep Learning and Data Labeling for Medical Applications,"First International Workshop, LABELS 2016, and Second International Workshop, DLMIA 2016, Held in Conjunction with MICCAI 2016, Athens, Greece, October 21, 2016, Proceedings","Gustavo Carneiro, Diana Mateus, Loïc Peter, Andrew Bradley, João Manuel R. S. Tavares, Vasileios Belagiannis",Springer,7/10/16,deep learning,3.19
9789390000000,Getting started with Deep Learning for Natural Language Processing,Learn how to build NLP applications with Deep Learning (English Edition),Sunil Patel,BPB Publications,13/1/21,deep learning,6.9
9781120000000,Artificial Intelligence For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,16/3/18,deep learning,7.3
9781680000000,Machine Intelligence,"Demystifying Machine Learning, Neural Networks and Deep Learning",Suresh Samudrala,Notion Press,11/1/19,deep learning,4.55
9780120000000,Programming Massively Parallel Processors,A Hands-on Approach,"David B. Kirk, Wen-mei W. Hwu",Newnes,31/12/12,deep learning,5.6
9781640000000,Real-World Machine Learning,,"Henrik Brink, Joseph Richards, Mark Fetherolf",Simon and Schuster,15/9/16,deep learning,4.55
1537600311,Artificial Intelligence,A Modern Approach,"Stuart Russell, Peter Norvig",Createspace Independent Publishing Platform,10/9/16,deep learning,5.6
9783320000000,Why Greatness Cannot Be Planned,The Myth of the Objective,"Kenneth O. Stanley, Joel Lehman",Springer,5/5/15,deep learning,4.22
9781790000000,Deep Reinforcement Learning Hands-On,"Apply modern RL methods, with deep Q-networks, value iteration, policy gradients, TRPO, AlphaGo Zero and more",Maxim Lapan,Packt Publishing Ltd,21/6/18,deep learning,3.19
9781460000000,Applied Predictive Modeling,,"Max Kuhn, Kjell Johnson",Springer Science & Business Media,17/5/13,deep learning,6.9
9780260000000,Probabilistic Machine Learning,An Introduction,Kevin P. Murphy,MIT Press,1/3/22,deep learning,7.3
9789390000000,"Deep Learning with C#, .Net and Kelp.Net",The Ultimate Kelp.Net Deep Learning Guide,Matt R. Cole,BPB Publications,14/5/19,deep learning,4.55
9781450000000,Statistics in a Nutshell,A Desktop Quick Reference,Sarah Boslaugh,"""O'Reilly Media, Inc.""",10/11/12,deep learning,5.6
9781400000000,Game Changer,How to Be 10x in the Talent Economy,"Michael Solomon, Rishon Blumberg",HarperCollins Leadership,21/9/20,deep learning,4.22
1549617214,Machine Learning for Absolute Beginners,A Plain English Introduction,Oliver Theobald,Independently Published,1/1/18,deep learning,3.19
9789390000000,Cyber Crisis Management,Overcoming the Challenges in Cyberspace,"Rodney D Ryder, Ashwin Madhavan",Bloomsbury Publishing,18/11/19,deep learning,6.9
9780240000000,How to Speak Machine,Laws of Design for a Digital Age,John Maeda,Penguin UK,19/11/19,deep learning,7.3
1777005469,Machine Learning Engineering,,Andriy Burkov,True Positive Incorporated,8/9/20,deep learning,4.55
9781640000000,Advanced Algorithms and Data Structures,,Marcello La Rocca,Simon and Schuster,10/8/21,deep learning,5.6
367381893,Statistical Learning and Data Science,,"Mireille Gettler Summa, Leon Bottou, Bernard Goldfarb, Catherine Pardoux, Fionn Murtagh, Myriam Touati",CRC Press,23/9/19,deep learning,4.22
9780140000000,Python for Programmers,with Big Data and Artificial Intelligence Case Studies,"Paul J. Deitel, Harvey Deitel",Prentice Hall,15/3/19,deep learning,3.19
9781120000000,Algorithms For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,11/4/17,deep learning,6.9
9781630000000,A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Seventh Edition and The Standard for Project Management (BRAZILIAN PORTUGUESE),,Project Management Institute Project Management Institute,Project Management Institute,1/8/21,deep learning,7.3
9811533563,Applications of Machine Learning,,"Prashant Johri, Jitendra Kumar Verma, Sudip Paul",Springer,5/5/20,deep learning,4.55
9780060000000,Loveboat Reunion,,Abigail Hing Wen,HarperCollins,25/1/22,deep learning,5.6
9780010000000,"Ultralearning: Accelerate Your Career, Master Hard Skills and Outsmart the Competition",,Scott H. Young,HarperCollins UK,8/8/19,deep learning,4.22
9533073691,Advances in Reinforcement Learning,,Abdelhamid Mellouk,IntechOpen,14/1/11,deep learning,3.19
9781350000000,A Concise Introduction to Machine Learning,,A.C. Faul,CRC Press,1/8/19,deep learning,6.9
9781640000000,Machine Learning Bookcamp,Build a portfolio of real-life projects,Alexey Grigorev,Simon and Schuster,23/11/21,deep learning,7.3
9780260000000,The Neocortex,,"Wolf Singer, Terrence J. Sejnowski, Pasko Rakic",MIT Press,29/10/19,deep learning,4.55
3319798642,Advances in Face Detection and Facial Image Analysis,,"Michal Kawulok, Emre Celebi, Bogdan Smolka",Springer,24/4/18,deep learning,5.6
9781110000000,Data Mining and Machine Learning,Fundamental Concepts and Algorithms,"Mohammed J. Zaki, Wagner Meira, Jr",Cambridge University Press,31/12/19,deep learning,4.22
9780260000000,AI Ethics,,Mark Coeckelbergh,MIT Press,5/2/20,deep learning,3.19
9781640000000,Real-World Natural Language Processing,Practical applications with deep learning,Masato Hagiwara,Simon and Schuster,21/12/21,deep learning,6.9
1848829469,Computer Vision,Algorithms and Applications,Richard Szeliski,Springer,5/11/10,deep learning,7.3
UCSC:32106017935773,Assessing Student Learning,A Common Sense Guide,Linda Suskie,Jossey-Bass,4/6/04,deep learning,4.55
9781120000000,Smarter Data Science,Succeeding with Enterprise-Grade Data and AI Projects,"Neal Fishman, Cole Stryker",John Wiley & Sons,14/4/20,deep learning,5.6
364235288X,Neural Networks: Tricks of the Trade,,"Grégoire Montavon, Geneviève Orr, Klaus-Robert Müller",Springer,6/11/12,deep learning,4.22
9783320000000,Algorithms for Next-Generation Sequencing Data,"Techniques, Approaches, and Applications",Mourad Elloumi,Springer,18/9/17,deep learning,3.19
9781840000000,Artificial Vision and Language Processing for Robotics,Create end-to-end systems that can power robots with artificial vision and deep learning techniques,"Álvaro Morena Alberola, Gonzalo Molina Gallego, Unai Garay Maestre",Packt Publishing Ltd,30/4/19,deep learning,6.9
9781640000000,The Programmer's Brain,What every programmer needs to know about cognition,Felienne Hermans,Simon and Schuster,5/10/21,deep learning,7.3
9783030000000,Recent Advances in Big Data and Deep Learning,"Proceedings of the INNS Big Data and Deep Learning Conference INNSBDDL2019, held at Sestri Levante, Genova, Italy 16-18 April 2019","Luca Oneto, Nicolò Navarin, Alessandro Sperduti, Davide Anguita",Springer,2/4/19,deep learning,4.55
PSU:000067772872,Action Learning and Its Applications,,"Robert Dilworth, Yury Boshyk",Palgrave MacMillan,10/2/10,deep learning,5.6
9789810000000,Knowledge Computing and Its Applications,Knowledge Manipulation and Processing Techniques: Volume 1,"S. Margret Anouncia, Uffe Kock Wiil",Springer,15/2/18,deep learning,4.55
UCSD:31822010985026,Pattern Recognition and Signal Processing,,C.H. Chen,Springer,31/12/78,deep learning,5.6
9781260000000,Maxcy-Rosenau-Last Public Health and Preventive Medicine: Sixteenth Edition,,"Matthew L. Boulton, Robert H. Wallace",McGraw Hill Professional,5/6/21,deep learning,4.22
9781790000000,What Is Artificial Intelligence?: A Conversation Between An Ai Engineer And A Humanities Researcher,,"Suman Gupta, Peter H Tu",World Scientific,22/6/20,deep learning,3.19
1003093450,Supervised Machine Learning for Text Analysis in R,,"Emil Hvitfeldt, Julia Sigle",CRC Press,1/10/21,deep learning,6.9
9783030000000,Recent Advances in Computer Vision,Theories and Applications,"Mahmoud Hassaballah, Khalid M. Hosny",Springer,14/12/18,deep learning,7.3
9783030000000,Image Analysis and Processing – ICIAP 2019,"20th International Conference, Trento, Italy, September 9–13, 2019, Proceedings, Part I","Elisa Ricci, Samuel Rota Bulò, Cees Snoek, Oswald Lanz, Stefano Messelodi, Nicu Sebe",Springer Nature,4/9/19,deep learning,4.55
9781120000000,The Principal,Three Keys to Maximizing Impact,Michael Fullan,John Wiley & Sons,24/1/14,deep learning,5.6
1447171195,Handbook of Face Recognition,,"Stan Z. Li, Anil K. Jain",Springer,23/8/16,deep learning,4.22
9781610000000,Handbook of Research on Innovations in Database Technologies and Applications,,"Viviana E. Ferraggine, Jorge H. Doorn, Laura C. Rivero",IGI Global,1/1/09,deep learning,3.19
UVA:X004837333,Changing General Education Curriculum,"New Directions for Higher Education, Number 125","James L. Ratcliff, D. Kent Johnson, Jerry G. Gaff",Jossey-Bass,7/4/04,deep learning,6.9
UVA:X004908347,"Encyclopedia of Cognitive Science, 4 Volume Set",,L. Nadel,Wiley,23/9/05,deep learning,7.3
9781530000000,Media Technologies for Work and Play in East Asia,Critical Perspectives on Japan and the Two Koreas,"Lee, Micky, Chung, Peichi",Policy Press,28/5/21,deep learning,4.55
9781490000000,The AI Organization,Learn from Real Companies and Microsoft’s Journey How to Redefine Your Organization with AI,David Carmona,O'Reilly Media,12/11/19,deep learning,5.6
1138480452,Blogdown,Creating Websites with R Markdown,"Yihui Xie, Alison Presmanes Hill, Amber Thomas",CRC Press,12/12/17,deep learning,4.22
9780130000000,Complex Networks,A Networking and Signal Processing Perspective,"B. S. Manoj, Abhishek Chakraborty, Rahul Singh",Prentice Hall,23/1/18,deep learning,3.19
9781130000000,Visual Navigation,From Biological Systems To Unmanned Ground Vehicles,Yiannis Aloimonos,Psychology Press,13/5/13,deep learning,6.9
9781260000000,"Principles of Neural Science, Sixth Edition",,"Eric R. Kandel, John D. Koester, Sarah H. Mack, Steven A. Siegelbaum",McGraw Hill Professional,5/4/21,deep learning,7.3
9780260000000,Computing,A Concise History,Paul E. Ceruzzi,MIT Press,15/6/12,deep learning,4.55
9781590000000,Autotools,"A Practitioner's Guide to GNU Autoconf, Automake, and Libtool",John Calcote,No Starch Press,15/7/10,deep learning,5.6
9811308683,Big Data Analysis and Deep Learning Applications,Proceedings of the First International Conference on Big Data Analysis and Deep Learning,"Thi Thi Zin, Jerry Chun-Wei Lin",Springer,7/6/18,deep learning,4.22
9781510000000,"The Taking Action Guide to Building Coherence in Schools, Districts, and Systems",,Michael Fullan,Corwin Press,28/4/16,deep learning,3.19
9781070000000,Street Data,"A Next-Generation Model for Equity, Pedagogy, and School Transformation","Shane Safir, Jamila Dugan",Corwin,12/2/21,deep learning,6.9
9783030000000,Artificial Intelligence XXXVI,"39th SGAI International Conference on Artificial Intelligence, AI 2019, Cambridge, UK, December 17–19, 2019, Proceedings","Max Bramer, Miltos Petridis",Springer Nature,9/12/19,deep learning,7.3
9781610000000,Algorithms for Reinforcement Learning,,Csaba Szepesvari,Morgan & Claypool Publishers,8/8/10,deep learning,4.55
1617291560,Practical Data Science with R,,"Nina Zumel, John Mount",Manning Publications,10/4/14,deep learning,5.6
9783540000000,Biologically Inspired Approaches to Advanced Information Technology,"First International Workshop, BioADIT 2004, Lausanne, Switzerland, January 29-30, 2004. Revised Selected Papers","Auke Jan Ijspeert, Masayuki Murata, Naoki Wakamiya",Springer Science & Business Media,22/10/04,deep learning,4.22
9780230000000,Scientific Babel,How Science Was Done Before and After Global English,Michael D. Gordin,University of Chicago Press,13/4/15,deep learning,3.19
3642263216,Cognitive Systems,,"Henrik Christensen, Geert-Jan M. Kruijff, Jeremy Wyatt",Springer,28/5/12,deep learning,6.9
1617294470,Kafka Streams in Action,Real-time apps and microservices with the Kafka Streams API,Bill Bejeck,Manning Publications,16/9/18,deep learning,7.3
3540440364,Machine Learning: ECML 2002,"13th European Conference on Machine Learning, Helsinki, Finland, August 19-23, 2002. Proceedings","Tapio Elomaa, Heikki Mannila, Hannu Toivonen",Springer,5/8/02,deep learning,4.55
9781450000000,Doing Data Science,Straight Talk from the Frontline,"Cathy ONeil, Rachel Schutt","""O'Reilly Media, Inc.""",9/10/13,data science,5.6
9781490000000,Data Science from Scratch,First Principles with Python,Joel Grus,"""O'Reilly Media, Inc.""",14/4/15,data science,4.22
9781490000000,Python Data Science Handbook,Essential Tools for Working with Data,Jake VanderPlas,"""O'Reilly Media, Inc.""",21/11/16,data science,3.19
9781120000000,The Data Science Handbook,,Field Cady,John Wiley & Sons,28/2/17,data science,6.9
9780130000000,Data Science,Concepts and Practice,"Vijay Kotu, Bala Deshpande",Morgan Kaufmann,27/11/18,data science,7.3
9781490000000,R for Data Science,"Import, Tidy, Transform, Visualize, and Model Data","Hadley Wickham, Garrett Grolemund","""O'Reilly Media, Inc.""",12/12/16,data science,4.55
9781110000000,A Hands-On Introduction to Data Science,,Chirag Shah,Cambridge University Press,2/4/20,data science,5.6
9781120000000,Data Science For Dummies,,Lillian Pierson,John Wiley & Sons,6/3/17,data science,4.55
9781490000000,Practical Data Science with SAP,Machine Learning Techniques for Enterprise Data,"Greg Foss, Paul Modderman",O'Reilly Media,18/9/19,data science,5.6
9781000000000,Introduction to Data Science,Data Analysis and Prediction Algorithms with R,Rafael A. Irizarry,CRC Press,20/11/19,data science,4.22
9781000000000,Data Science and Data Analytics,Opportunities and Challenges,Amit Kumar Tyagi,CRC Press,22/9/21,data science,3.19
9781640000000,Build a Career in Data Science,,"Emily Robinson, Jacqueline Nolis",Simon and Schuster,6/3/20,data science,6.9
9781110000000,Foundations of Data Science,,"Avrim Blum, John Hopcroft, Ravindran Kannan",Cambridge University Press,23/1/20,data science,7.3
9781490000000,Data Science on the Google Cloud Platform,Implementing End-to-End Real-Time Data Pipelines: From Ingest to Machine Learning,Valliappa Lakshmanan,"""O'Reilly Media, Inc.""",12/12/17,data science,4.55
9781640000000,Introducing Data Science,"Big data, machine learning, and more, using Python tools","Davy Cielen, Arno Meysman",Simon and Schuster,2/5/16,data science,5.6
9781120000000,Python for Data Science For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,27/2/19,data science,4.22
